Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Instagram,Facebook,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Telegram 1,Telegram 2,YouTube,Широта,Долгота,2GIS URL,Тип
Top Kinder,частный детский сад,Частные детские сады,"улица Кенесары хана, 4",,041609,,,,Талгарский район,Алматинская область,Казахстан,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,1.0,1,87029712929,,,,,,,https://instagram.com/top_kinder_garten,,,https://wa.me/77029712929,,,,,,,,43.285521,77.028302,https://2gis.com/firm/70000001080521180,branch
Baby boss b,,Частные детские сады,"улица Богенбай батыра, 59а",1 этаж,,,,,Карасайский район,Алматинская область,Казахстан,Пн: 07:30-18:00; Вт: 07:30-18:00; Ср: 07:30-18:00; Чт: 07:30-18:00; Пт: 07:30-18:00,+05:00,,,87780077575,,,,,,,https://instagram.com/baby_boss_shamalgan,,,https://wa.me/77780077575,,,,,,,,43.191365,76.533637,https://2gis.com/firm/70000001089823470,branch
Балдырган-ай,частный детский сад,Частные детские сады,"улица Момышулы, 114а",,041609,,,,Талгарский район,Алматинская область,Казахстан,Пн: 07:00-18:30; Вт: 07:00-18:30; Ср: 07:00-18:30; Чт: 07:00-18:30; Пт: 07:00-18:30,+05:00,1.5,2,87759963578,,,,,,,,,,https://wa.me/77759963578,,,,,,,,43.296702,77.030419,https://2gis.com/firm/70000001023968584,branch
Раушан Ана,частный детский сад,Частные детские сады,"улица Школьная, 2а",,041613,,,,Талгарский район,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,,,87055553294 (директор),,,,,,,https://instagram.com/detsad_raushan_ana,,,https://wa.me/77055553294,,,,,,,,43.44313,77.037831,https://2gis.com/firm/70000001024450644,branch
Асем,частный детский сад,Частные детские сады,"улица Жибек Жолы, 68",,,Кызылту 1 ж/м,,,Талгарский район,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,,,87077021874,,,,,,,,,,https://wa.me/77077021874,,,,,,,,43.387647,77.071953,https://2gis.com/firm/70000001055472479,branch
Жулдызша,частный детский сад,Частные детские сады,"улица Новая, 22",,040700,Гульдер м-н,,,Илийский район,Алматинская область,Казахстан,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00,+05:00,,,,,,,,,,,,,,,,,,,,,43.404849,77.02092,https://2gis.com/firm/70000001022814411,branch
Мөлдір сезім,детский сад,Частные детские сады,"улица Жасоркен, 2820",,,,,,Карасайский район,Алматинская область,Казахстан,,+05:00,1.1,1,,,,,,,,,,,,,,,,,,,43.212353,76.537876,https://2gis.com/firm/70000001082522616,branch
Будущий Гений 4,детский сад,Частные детские сады; Спортивные секции,"улица Аубакирова, 376",,040700,Куат м-н,,,Илийский район,Алматинская область,Казахстан,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00,+05:00,4.9,1,87755173232,87785843259,87006563204,,,,,https://instagram.com/bolashak_kemenger,,,https://wa.me/77755173232,https://wa.me/77785843259,https://wa.me/77006563204,,,,,,43.405863,77.021732,https://2gis.com/firm/70000001067110605,branch
Детский ясли сад Azalia,,Частные детские сады,"13-я линия, 12",,,,,,Илийский район,Алматинская область,Казахстан,Пн: 07:30-18:30; Вт: 07:30-18:30; Ср: 07:30-18:30; Чт: 07:30-18:30; Пт: 07:30-18:30; Сб: 07:30-18:30; Вс: 07:30-18:30,+05:00,,,87052339904,87754584517,,,,,,,,,https://wa.me/77052339904,https://wa.me/77754584517,,,,,,,43.412467,76.94202,https://2gis.com/firm/70000001089774574,branch
Айша Биби К,частный детский сад,Частные детские сады,"улица Рыскулова, 23",1-2 этаж,,,,,Илийский район,Алматинская область,Казахстан,Пн: 07:00-19:00; Вт: 07:00-19:00; Ср: 07:00-19:00; Чт: 07:00-19:00; Пт: 07:00-19:00,+05:00,5.0,1,87054642345,,,,,,,,,,https://wa.me/77054642345,,,,,,,,43.425047,77.039416,https://2gis.com/firm/70000001055485129,branch
Звёздочки,​частный детский сад,Частные детские сады,"Бауыржан Момышулы улица, 63",,040706,,,,Илийский район,Алматинская область,Казахстан,Пн: 07:30-18:30; Вт: 07:30-18:30; Ср: 07:30-18:30; Чт: 07:30-18:30; Пт: 07:30-18:30,+05:00,,,87073500410,87079202976,,,,,,https://instagram.com/zvezdochki7,,,https://wa.me/77073500410,,,,,,,,43.391381,76.941402,https://2gis.com/firm/70000001090347472,branch
Асылай,​частный детский сад,Частные детские сады,"улица Абдирова, 11",,040729,,,,Илийский район,Алматинская область,Казахстан,Пн: 07:30-18:00; Вт: 07:30-18:00; Ср: 07:30-18:00; Чт: 07:30-18:00; Пт: 07:30-18:00,+05:00,3.0,4,87075604656,87071403414,,,,,,https://instagram.com/asylai_balabakshasy,,,https://wa.me/77075604656,https://wa.me/77071403414,,,,,,,43.422525,76.906896,https://2gis.com/firm/70000001076001615,branch
Айдана,частный детский сад,Частные детские сады,"улица Мира, 37",,040712,,,,Илийский район,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,5.0,1,87756406488,87086274647,,,,,,https://instagram.com/aidanabalabakshasy,,,https://wa.me/77756406488,,,,,,,,43.441249,76.956802,https://2gis.com/firm/70000001052468555,branch
Topkid,частный детский сад,Частные детские сады,"улица Абая, 68",,,,,Талгар,Талгарский район,Алматинская область,Казахстан,Пн: 07:00-19:00; Вт: 07:00-19:00; Ср: 07:00-19:00; Чт: 07:00-19:00; Пт: 07:00-19:00,+05:00,4.3,4,87273049045,87478093881,,,,,,https://instagram.com/topkid_talgar,,,https://wa.me/77478093881,https://wa.me/77778012586,,,,,,,43.306552,77.225605,https://2gis.com/firm/70000001059334648,branch
Жанерке,детский сад,Частные детские сады,"микрорайон Алтын ауыл, 10",1 этаж,,Алтын ауыл м-н,,Каскелен,Карасайский район,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,,,87277129917,,,,,,,https://instagram.com/sad_zhanerke,,,,,,,,,,,43.202299,76.661547,https://2gis.com/firm/70000001065250102,branch
Би тұмар,частный детский сад,Частные детские сады,"улица Камысдала, 27",,050027,Акжар м-н,Наурызбайский район,Алматы,,Алматы,Казахстан,Пн: 07:00-18:00; Вт: 07:00-18:00; Ср: 07:00-18:00; Чт: 07:00-18:00; Пт: 07:00-18:00,+05:00,2.0,7,87071655808,87471422225,,,,,,,,,https://wa.me/77071655808,https://wa.me/77471422225,,,,,,,43.185411,76.804151,https://2gis.com/firm/70000001069503920,branch
Нурали,частный детский сад,Частные детские сады,"улица Алакол, 47",,,,,Алатау,Илийский район,Алматинская область,Казахстан,Пн: 07:00-18:00; Вт: 07:00-18:00; Ср: 07:00-18:00; Чт: 07:00-18:00; Пт: 07:00-18:00,+05:00,5.0,6,87788929310,,,,,,,https://instagram.com/sadik_nurali_zhetygen,,,https://wa.me/77788929310,,,,,,,,43.689055,77.134657,https://2gis.com/firm/70000001062993951,branch
Академия детства,частный детский сад,Частные детские сады,"улица Жетысу, 36",,,18-й м-н,,Конаев,Конаев городская администрация,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,1.2,1,87777730565,,,,,,,,,,https://wa.me/77777730565,,,,,,,,43.854901,77.068455,https://2gis.com/firm/70000001041169937,branch
Малыш,частный детский сад,Частные детские сады,"3-й микрорайон, 10/1",,,3-й м-н,,Конаев,Конаев городская администрация,Алматинская область,Казахстан,Пн: 07:45-18:00; Вт: 07:45-18:00; Ср: 07:45-18:00; Чт: 07:45-18:00; Пт: 07:45-18:00,+05:00,3.9,11,87277244846,87073515276,,,,,,https://instagram.com/malysh.child,,,https://wa.me/77073515276,,,,,,,,43.852215,77.059372,https://2gis.com/firm/70000001041216034,branch
Акбота,частный детский сад,Частные детские сады; Соляные комнаты,"улица Абая, 72а",,,,,Каскелен,Карасайский район,Алматинская область,Казахстан,Пн: 07:30-18:00; Вт: 07:30-18:00; Ср: 07:30-18:00; Чт: 07:30-18:00; Пт: 07:30-18:00,+05:00,4.6,8,87073106576,,,,,,,,,,https://wa.me/77073106576,,,,,,,,43.198933,76.617481,https://2gis.com/firm/70000001047606703,branch
Амира,частный детский сад,Частные детские сады,"улица Жиделы, 24",,,,,Каскелен,Карасайский район,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,5.0,2,87087637553,,,,,,,https://instagram.com/amira_detsad,,,https://wa.me/77087637553,,,,,,,,43.203934,76.636821,https://2gis.com/firm/70000001055625582,branch
Dastur,частный детский сад,Частные детские сады,"улица Кызылсай, 4в",,,,,Каскелен,Карасайский район,Алматинская область,Казахстан,Пн: 08:30-18:00; Вт: 08:30-18:00; Ср: 08:30-18:00; Чт: 08:30-18:00; Пт: 08:30-18:00,+05:00,5.0,5,87052184242,,,,,,,https://instagram.com/dastur.official,,,https://wa.me/77052184242,,,,,,,,43.199875,76.659236,https://2gis.com/firm/70000001044439375,branch
Candy kids,частный детский сад,Частные детские сады,"улица Болысбаева, 88а",,040712,,,,Илийский район,Алматинская область,Казахстан,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00,+05:00,,,87473508175,,,,,,,https://instagram.com/candykids777,,,https://wa.me/77789695715,https://wa.me/77473508175,,,,,,,43.446402,76.960353,https://2gis.com/firm/70000001061683965,branch
Саймасай,частный детский сад,Частные детские сады,"переулок Гайдара, 3а",,,,,Талгар,Талгарский район,Алматинская область,Казахстан,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+05:00,,,87021874781,,,,,,,https://instagram.com/sadik_saimasai,,,https://wa.me/77021874781,,,,,,,,43.305394,77.234456,https://2gis.com/firm/70000001045111951,branch
Хадия,ясли-сад,Частные детские сады,"улица Кейки батыр, 8а",,,,,,Илийский район,Алматинская область,Казахстан,Пн: 07:30-18:30; Вт: 07:30-18:30; Ср: 07:30-18:30; Чт: 07:30-18:30; Пт: 07:30-18:30,+05:00,,,87074064242,,,,,,,https://instagram.com/xadia_sadik_baiserke,,,https://wa.me/77074064242,,,,,,,,43.477264,77.035471,https://2gis.com/firm/70000001084339131,branch
Жан Ана,частный детский сад,Частные детские сады,"улица Талгар, 1/1",,,,,Талгар,Талгарский район,Алматинская область,Казахстан,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,87471067696,,,,,,,,,,https://wa.me/77471067696,,,,,,,,43.341282,77.228952,https://2gis.com/firm/70000001059908723,branch
Жанерке 2014,частный детский сад,Частные детские сады; Центры раннего развития детей,"улица Алматы, 107",,,,,,Жамбылский район,Алматинская область,Казахстан,Пн: 07:30-18:00; Вт: 07:30-18:00; Ср: 07:30-18:00; Чт: 07:30-18:00; Пт: 07:30-18:00,+05:00,,,87078335473,,,,,,,https://instagram.com/janerke_2014_balabaqsha,,,https://wa.me/77078335473,,,,,,,,43.199568,76.263676,https://2gis.com/firm/70000001072138057,branch
Санжар,частный детский сад,Частные детские сады,"улица Казангап, 21",,040712,,,,Илийский район,Алматинская область,Казахстан,Пн: 07:00-18:30; Вт: 07:00-18:30; Ср: 07:00-18:30; Чт: 07:00-18:30; Пт: 07:00-18:30,+05:00,4.0,1,,,,,,,,,,,,,,,,,,,43.444753,76.9521,https://2gis.com/firm/70000001023413730,branch
Улыбка,частный детский сад,Частные детские сады; Языковые школы; Центры раннего развития детей,"улица Суюнбая, 15",,,,,Талгар,Талгарский район,Алматинская область,Казахстан,Пн: 07:30-19:00; Вт: 07:30-19:00; Ср: 07:30-19:00; Чт: 07:30-19:00; Пт: 07:30-19:00,+05:00,5.0,2,87086959426,,,,,,,https://instagram.com/ulybka_det_sadik,,,https://wa.me/77086959426,,,,,,,,43.305878,77.215797,https://2gis.com/firm/70000001077527589,branch
Зейн,частный детский сад,Частные детские сады,"улица Дулдул, 88",,050039,Нуршашкан м-н,Турксибский район,Алматы,,Алматы,Казахстан,Пн: 07:00-18:00; Вт: 07:00-18:00; Ср: 07:00-18:00; Чт: 07:00-18:00; Пт: 07:00-18:00,+05:00,,,87021003001,,,,,,,https://instagram.com/detskiysadzain,,,https://wa.me/77021003001,,,,,,,,43.329328,77.025494,https://2gis.com/firm/70000001090394192,branch
